[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
Finding appropriate address space for tables...
SSDT[0] at fffffd89d88d0000 with 1138 entries
  Entry 0x0000: 0xfffffd89d88a19e6 (stub_UserGetOwnerTransformedMonitorRect) owned by UNKNOWN
  Entry 0x0001: 0xfffffd89d88a19ec (stub_UserYieldTask) owned by UNKNOWN
  Entry 0x0002: 0xfffffd89d88a19f2 (stub_UserSetSensorPresence) owned by UNKNOWN
  Entry 0x0003: 0xfffffd89d88a19f8 (NtUserGetThreadState) owned by UNKNOWN
  Entry 0x0004: 0xfffffd89d88a19fe (NtUserPeekMessage) owned by UNKNOWN
  Entry 0x0005: 0xfffffd89d88a1a04 (NtUserCallOneParam) owned by UNKNOWN
  Entry 0x0006: 0xfffffd89d88a1a0a (NtUserGetKeyState) owned by UNKNOWN
  Entry 0x0007: 0xfffffd89d88a1a10 (NtUserInvalidateRect) owned by UNKNOWN
  Entry 0x0008: 0xfffffd89d88a1a16 (NtUserCallNoParam) owned by UNKNOWN
  Entry 0x0009: 0xfffffd89d88a1a1c (NtUserGetMessage) owned by UNKNOWN
  Entry 0x000a: 0xfffffd89d88a1a22 (NtUserMessageCall) owned by UNKNOWN
  Entry 0x000b: 0xfffffd89d88a1a28 (NtGdiBitBlt) owned by UNKNOWN
  Entry 0x000c: 0xfffffd89d88a1a2e (NtGdiGetCharSet) owned by UNKNOWN
  Entry 0x000d: 0xfffffd89d88a1a34 (NtUserGetDC) owned by UNKNOWN
  Entry 0x000e: 0xfffffd89d88a1a3a (NtGdiSelectBitmap) owned by UNKNOWN
  Entry 0x000f: 0xfffffd89d88a1a40 (NtUserWaitMessage) owned by UNKNOWN
  Entry 0x0010: 0xfffffd89d88a1a46 (NtUserTranslateMessage) owned by UNKNOWN
  Entry 0x0011: 0xfffffd89d88a1a4c (NtUserGetProp) owned by UNKNOWN
  Entry 0x0012: 0xfffffd89d88a1a52 (NtUserPostMessage) owned by UNKNOWN
  Entry 0x0013: 0xfffffd89d88a1a58 (NtUserQueryWindow) owned by UNKNOWN
  Entry 0x0014: 0xfffffd89d88a1a5e (stub_UserTranslateAccelerator) owned by UNKNOWN
  Entry 0x0015: 0xfffffd89d88a1a64 (NtGdiFlush) owned by UNKNOWN
  Entry 0x0016: 0xfffffd89d88a1a6a (NtUserRedrawWindow) owned by UNKNOWN
  Entry 0x0017: 0xfffffd89d88a1a70 (NtUserWindowFromPoint) owned by UNKNOWN
  Entry 0x0018: 0xfffffd89d88a1a76 (NtUserCallMsgFilter) owned by UNKNOWN
  Entry 0x0019: 0xfffffd89d88a1a7c (NtUserValidateTimerCallback) owned by UNKNOWN
  Entry 0x001a: 0xfffffd89d88a1a82 (NtUserBeginPaint) owned by UNKNOWN
  Entry 0x001b: 0xfffffd89d88a1a88 (NtUserSetTimer) owned by UNKNOWN
  Entry 0x001c: 0xfffffd89d88a1a8e (NtUserEndPaint) owned by UNKNOWN
  Entry 0x001d: 0xfffffd89d88a1a94 (NtUserSetCursor) owned by UNKNOWN
  Entry 0x001e: 0xfffffd89d88a1a9a (NtUserKillTimer) owned by UNKNOWN
  Entry 0x001f: 0xfffffd89d88a1aa0 (NtUserBuildHwndList) owned by UNKNOWN
  Entry 0x0020: 0xfffffd89d88a1aa6 (NtUserSelectPalette) owned by UNKNOWN
  Entry 0x0021: 0xfffffd89d88a1aac (NtUserCallNextHookEx) owned by UNKNOWN
  Entry 0x0022: 0xfffffd89d88a1ab2 (NtUserHideCaret) owned by UNKNOWN
  Entry 0x0023: 0xfffffd89d88a1ab8 (NtGdiIntersectClipRect) owned by UNKNOWN
  Entry 0x0024: 0xfffffd89d88a1abe (NtUserCallHwndLock) owned by UNKNOWN
  Entry 0x0025: 0xfffffd89d88a1ac4 (NtUserGetProcessWindowStation) owned by UNKNOWN
  Entry 0x0026: 0xfffffd89d88a1aca (NtGdiDeleteObjectApp) owned by UNKNOWN
  Entry 0x0027: 0xfffffd89d88a1ad0 (NtUserSetWindowPos) owned by UNKNOWN
  Entry 0x0028: 0xfffffd89d88a1ad6 (NtUserShowCaret) owned by UNKNOWN
  Entry 0x0029: 0xfffffd89d88a1adc (stub_UserEndDeferWindowPosEx) owned by UNKNOWN
  Entry 0x002a: 0xfffffd89d88a1ae2 (NtUserCallHwndParamLock) owned by UNKNOWN
  Entry 0x002b: 0xfffffd89d88a1ae8 (NtUserVkKeyScanEx) owned by UNKNOWN
  Entry 0x002c: 0xfffffd89d88a1aee (NtGdiSetDIBitsToDeviceInternal) owned by UNKNOWN
  Entry 0x002d: 0xfffffd89d88a1af4 (NtUserCallTwoParam) owned by UNKNOWN
  Entry 0x002e: 0xfffffd89d88a1afa (NtGdiGetRandomRgn) owned by UNKNOWN
  Entry 0x002f: 0xfffffd89d88a1b00 (stub_UserCopyAcceleratorTable) owned by UNKNOWN
  Entry 0x0030: 0xfffffd89d88a1b06 (NtUserNotifyWinEvent) owned by UNKNOWN
  Entry 0x0031: 0xfffffd89d88a1b0c (NtGdiExtSelectClipRgn) owned by UNKNOWN
  Entry 0x0032: 0xfffffd89d88a1b12 (NtUserIsClipboardFormatAvailable) owned by UNKNOWN
  Entry 0x0033: 0xfffffd89d88a1b18 (NtUserSetScrollInfo) owned by UNKNOWN
  Entry 0x0034: 0xfffffd89d88a1b1e (NtGdiStretchBlt) owned by UNKNOWN
  Entry 0x0035: 0xfffffd89d88a1b24 (NtUserCreateCaret) owned by UNKNOWN
  Entry 0x0036: 0xfffffd89d88a1b2a (NtGdiRectVisible) owned by UNKNOWN
  Entry 0x0037: 0xfffffd89d88a1b30 (NtGdiCombineRgn) owned by UNKNOWN
  Entry 0x0038: 0xfffffd89d88a1b36 (NtGdiGetDCObject) owned by UNKNOWN
