Pid      Process              Base               InLoad InInit InMem MappedPath
-------- -------------------- ------------------ ------ ------ ----- ----------
       4 System               0x00000000779b0000 False  False  False \Windows\SysWOW64\ntdll.dll
       4 System               0x00007ff8e7160000 False  False  False 
     308 smss.exe             0x00007ff8e7160000 True   True   True  
     308 smss.exe             0x00007ff7024c0000 True   False  True  \Windows\System32\smss.exe
     412 csrss.exe            0x00007ff8e3590000 True   True   True  \Windows\System32\basesrv.dll
     412 csrss.exe            0x00007ff8e4160000 True   True   True  \Windows\System32\bcryptprimitives.dll
     412 csrss.exe            0x00007ff8e7160000 True   True   True  
     412 csrss.exe            0x00007ff8e41d0000 True   True   True  \Windows\System32\gdi32full.dll
     412 csrss.exe            0x00007ff8e3550000 True   True   True  \Windows\System32\sxssrv.dll
     412 csrss.exe            0x00007ff8e45d0000 True   True   True  \Windows\System32\win32u.dll
     412 csrss.exe            0x00007ff8e7010000 True   True   True  \Windows\System32\rpcrt4.dll
     412 csrss.exe            0x00007ff8e3560000 True   True   True  \Windows\System32\winsrv.dll
     412 csrss.exe            0x00007ff8e5140000 True   True   True  \Windows\System32\kernel32.dll
     412 csrss.exe            0x00007ff8e4f30000 True   True   True  \Windows\System32\user32.dll
     412 csrss.exe            0x00007ff8e3410000 True   True   True  \Windows\System32\sxs.dll
     412 csrss.exe            0x00007ff6d5a70000 True   False  True  \Windows\System32\csrss.exe
     412 csrss.exe            0x00007ff8e35b0000 True   True   True  \Windows\System32\csrsrv.dll
     412 csrss.exe            0x00007ff8e5200000 True   True   True  \Windows\System32\gdi32.dll
     412 csrss.exe            0x00007ff8e3760000 True   True   True  \Windows\System32\KernelBase.dll
     492 csrss.exe            0x00007ff8e3590000 True   True   True  \Windows\System32\basesrv.dll
     492 csrss.exe            0x00007ff8e4160000 True   True   True  \Windows\System32\bcryptprimitives.dll
     492 csrss.exe            0x00007ff8e7160000 True   True   True  
     492 csrss.exe            0x00007ff8e41d0000 True   True   True  \Windows\System32\gdi32full.dll
     492 csrss.exe            0x00007ff8e3550000 True   True   True  \Windows\System32\sxssrv.dll
     492 csrss.exe            0x00007ff8e45d0000 True   True   True  \Windows\System32\win32u.dll
     492 csrss.exe            0x00007ff8e7010000 True   True   True  \Windows\System32\rpcrt4.dll
